# FIELDS:
#  1) Producer name
#  2) Mapping name
#  3) Parameter id type:
#         1 = FMI_ID
#         2 = FMI_NAME
#         3 = GRIB_ID
#         4 = NEWBASE_ID
#         5 = NEWBASE_NAME
#         6 = NETCDF_NAME
#  4) Parameter id / name
#  5) Geometry id
#  6) Parameter level id type:
#         1 = FMI
#         2 = GRIB1
#         3 = GRIB2
#  7) Level id
#         FMI level identifiers:
#            1 Gound or water surface
#            2 Pressure level
#            3 Hybrid level
#            4 Altitude
#            5 Top of atmosphere
#            6 Height above ground in meters
#            7 Mean sea level
#            8 Entire atmosphere
#            9 Depth below land surface
#            10 Depth below some surface
#            11 Level at specified pressure difference from ground to level
#            12 Max equivalent potential temperature level
#            13 Layer between two metric heights above ground
#            14 Layer between two depths below land surface
#            15 Isothermal level, temperature in 1/100 K
#  8) Level
#  9) Area interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         9 = Landscape
#         10 = Forbidden
#         500..999 = List
#         1000..65535 = External (interpolated by an external function)
# 10) Time interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 11) Level interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         5 = Logarithmic
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 12) Group flags
#         bit 0 = Climatological parameter (=> ignore year when searching)
#         bit 1 = Global parameter (=> ignore timestamp when searching, for example LandSeaMask)
# 13) Search match (Can this mapping used when searching mappings for incomplete parameters)
#         E = Enabled
#         D = Disabled
#         I = Ignore
# 14) Mapping function (enables data conversions during the mapping)
# 15) Reverse mapping function
# 16) Default precision
# 
ECG;TotalCloudCover;2;N-0TO1;1007;1;3;*;1;1;1;0;D;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;TotalCloudCover;2;N-0TO1;1008;1;1;000000;1;1;1;0;E;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;TotalCloudCover;2;N-0TO1;1008;1;3;*;1;1;1;0;D;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;TotalCloudCover;2;N-0TO1;1090;1;1;000000;1;1;1;0;E;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;TotalCloudCover;2;N-0TO1;1090;1;3;*;1;1;1;0;D;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;TotalColumnWater;2;TCW-KGM2;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;TotalColumnWater;2;TCW-KGM2;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;TotalColumnWater;2;TCW-KGM2;1090;1;1;000000;1;1;1;0;E;;;;;;
ECG;TotalOzone;2;TOZONE-KGM2;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;TotalOzone;2;TOZONE-KGM2;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;VelocityPotential;2;VV-PAS;1007;1;2;*;1;1;1;0;D;;;;;;
ECG;VelocityPotential;2;VV-PAS;1007;1;3;*;1;1;1;0;D;;;;;;
ECG;VelocityPotential;2;VV-PAS;1008;1;3;*;1;1;1;0;D;;;;;;
ECG;VelocityPotential;2;VV-PAS;1090;1;3;*;1;1;1;0;D;;;;;;
ECG;Visibility;2;VV-M;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;VolumetricSoilWaterLayer1;2;SOILWET-M3M3;1008;1;9;000000;1;1;1;0;E;;;;;;
ECG;VolumetricSoilWaterLayer1;2;SOILWET-M3M3;1008;1;9;000007;1;1;1;0;D;;;;;;
ECG;WaterEquivalentOfSnow;2;SD-TM2;1007;1;1;000000;1;1;1;0;E;MUL{$,1000.000000};DIV{$,1000.000000};;;;
ECG;WaterEquivalentOfSnow;2;SD-TM2;1008;1;1;000000;1;1;1;0;E;MUL{$,1000.000000};DIV{$,1000.000000};;;;
ECG;WindGust;2;FFG-MS;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;WindGust;2;FFG-MS;1090;1;1;000000;1;1;1;0;E;;;;;;
ECG;WindUMS;2;U-MS;1007;1;1;000000;2;2;2;0;E;;;;;;
ECG;WindUMS;2;U-MS;1007;1;2;*;2;2;2;0;D;;;;;;
ECG;WindUMS;2;U-MS;1007;1;3;*;2;2;2;0;D;;;;;;
ECG;WindUMS;2;U-MS;1008;1;1;000000;2;2;2;0;E;;;;;;
ECG;WindUMS;2;U-MS;1008;1;1;000100;2;2;2;0;D;;;;;;
ECG;WindUMS;2;U-MS;1008;1;3;*;2;2;2;0;D;;;;;;
ECG;WindUMS;2;U-MS;1090;1;1;000000;2;2;2;0;E;;;;;;
ECG;WindUMS;2;U-MS;1090;1;3;*;2;2;2;0;D;;;;;;
ECG;WindVMS;2;V-MS;1007;1;1;000000;2;2;2;0;E;;;;;;
ECG;WindVMS;2;V-MS;1007;1;2;*;2;2;2;0;D;;;;;;
ECG;WindVMS;2;V-MS;1007;1;3;*;2;2;2;0;D;;;;;;
ECG;WindVMS;2;V-MS;1008;1;1;000000;2;2;2;0;E;;;;;;
ECG;WindVMS;2;V-MS;1008;1;1;000100;2;2;2;0;D;;;;;;
ECG;WindVMS;2;V-MS;1008;1;3;*;2;2;2;0;D;;;;;;
ECG;WindVMS;2;V-MS;1090;1;1;000000;2;2;2;0;E;;;;;;
ECG;WindVMS;2;V-MS;1090;1;3;*;2;2;2;0;D;;;;;;
ECG;change_over_time_in_sea_water_absolute_salinity;2;TMAX3H-K;1008;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;change_over_time_in_sea_water_conservative_temperature;2;TMIN3H-K;1008;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
SMARTMET;DewPoint;2;TD-K;1096;1;6;000002;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
SMARTMET;FogIntensity;2;FOGINT-N;1096;1;6;000000;2;2;2;0;E;;;;;;
SMARTMET;GeopHeight;2;ZH-GPM;1096;1;6;000000;1;1;1;0;E;;;;;;
SMARTMET;HighCloudCover;2;NH-PRCNT;1096;1;6;000000;1;1;1;0;E;;;;;;
SMARTMET;HourlyMaximumGust;2;FFG-MS;1096;1;6;000010;1;1;1;0;E;;;;;;
SMARTMET;Humidity;2;RH-PRCNT;1096;1;6;000002;1;1;1;0;E;;;;;;
SMARTMET;LowCloudCover;2;NL-PRCNT;1096;1;6;000000;1;1;1;0;E;;;;;;
SMARTMET;MediumCloudCover;2;NM-PRCNT;1096;1;6;000000;1;1;1;0;E;;;;;;
SMARTMET;PotentialPrecipitationForm;2;POTPRECF-N;1096;1;6;000000;2;2;2;0;E;;;;;;
SMARTMET;PotentialPrecipitationType;2;POTPRECT-N;1096;1;6;000000;2;2;2;0;E;;;;;;
SMARTMET;Precipitation1h;2;RRR-KGM2;1096;;6;00000;1;1;1;0;E;;;;;;
SMARTMET;PrecipitationRate;2;RRR-KGM2;1096;1;6;000000;1;1;1;0;E;;;;;;
SMARTMET;Pressure;2;P-PA;1096;1;7;000000;1;1;1;0;E;MUL{$,0.010000};DIV{$,0.010000};;;;
