# FIELDS:
#  1) Producer name
#  2) Mapping name
#  3) Parameter id type:
#         1 = FMI_ID
#         2 = FMI_NAME
#         3 = GRIB_ID
#         4 = NEWBASE_ID
#         5 = NEWBASE_NAME
#         6 = NETCDF_NAME
#  4) Parameter id / name
#  5) Geometry id
#  6) Parameter level id type:
#         1 = FMI
#         2 = GRIB1
#         3 = GRIB2
#  7) Level id
#         FMI level identifiers:
#            1 Gound or water surface
#            2 Pressure level
#            3 Hybrid level
#            4 Altitude
#            5 Top of atmosphere
#            6 Height above ground in meters
#            7 Mean sea level
#            8 Entire atmosphere
#            9 Depth below land surface
#            10 Depth below some surface
#            11 Level at specified pressure difference from ground to level
#            12 Max equivalent potential temperature level
#            13 Layer between two metric heights above ground
#            14 Layer between two depths below land surface
#            15 Isothermal level, temperature in 1/100 K
#  8) Level
#  9) Area interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         9 = Landscape
#         10 = Forbidden
#         500..999 = List
#         1000..65535 = External (interpolated by an external function)
# 10) Time interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 11) Level interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         5 = Logarithmic
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 12) Group flags
#         bit 0 = Climatological parameter (=> ignore year when searching)
#         bit 1 = Global parameter (=> ignore timestamp when searching, for example LandSeaMask)
# 13) Search match (Can this mapping used when searching mappings for incomplete parameters)
#         E = Enabled
#         D = Disabled
#         I = Ignore
# 14) Mapping function (enables data conversions during the mapping)
# 15) Reverse mapping function
# 16) Default precision
# 
ECGMTA;CAPE1040-JKG;2;CAPE1040-JKG;1090;1;13;000500;1;1;1;0;D;;;;
ECGMTA;CAPE3KM-JKG;2;CAPE3KM-JKG;1007;1;12;000000;1;1;1;0;E;;;;
ECGMTA;CAPE3KM-JKG;2;CAPE3KM-JKG;1007;1;13;000500;1;1;1;0;D;;;;
ECGMTA;CAPE3KM-JKG;2;CAPE3KM-JKG;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CAPE3KM-JKG;2;CAPE3KM-JKG;1090;1;12;000000;1;1;1;0;E;;;;
ECGMTA;CAPE3KM-JKG;2;CAPE3KM-JKG;1090;1;13;000500;1;1;1;0;D;;;;
ECGMTA;CAPES-JKG;2;CAPES-JKG;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CAPES-JKG;2;CAPES-JKG;1090;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CB-FT;2;CB-FT;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CB-PRCNT;2;CB-PRCNT;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CBTCU-FL;2;CBTCU-FL;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CEIL-2-M;2;CEIL-2-M;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CEIL-M;2;CEIL-M;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CIN-JKG;2;CIN-JKG;1007;1;12;000000;1;1;1;0;E;;;;
ECGMTA;CIN-JKG;2;CIN-JKG;1007;1;13;000500;1;1;1;0;D;;;;
ECGMTA;CIN-JKG;2;CIN-JKG;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CIN-JKG;2;CIN-JKG;1090;1;12;000000;1;1;1;0;E;;;;
ECGMTA;CIN-JKG;2;CIN-JKG;1090;1;13;000500;1;1;1;0;D;;;;
ECGMTA;CLDSYM-N;2;CLDSYM-N;1007;1;6;000000;2;2;2;0;E;;;;
ECGMTA;CLDTOP-FT;2;CLDTOP-FT;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CLDTYPE-N;2;CLDTYPE-N;1008;1;6;000000;2;2;2;0;E;;;;
ECGMTA;CSI-N;2;CSI-N;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CSI-N;2;CSI-N;1090;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CTI-N;2;CTI-N;1007;1;6;000000;1;1;1;0;E;;;;
ECGMTA;DD-D;2;DD-D;1007;1;2;*;2;2;2;0;D;;;;
ECGMTA;DD-D;2;DD-D;1007;1;3;*;2;2;2;0;D;;;;
ECGMTA;DD-D;2;DD-D;1007;1;6;000010;2;2;2;0;E;;;;
